year,geo_name,geo,diabetes,physical_inactivity
2015,Radford city,05000US51750,0.072,0.199
2016,Radford city,05000US51750,0.068,0.213
2016,"Richmond city, VA",05000US51760,0.110,0.224
2015,"Richmond city, VA",05000US51760,0.097,0.222
2015,"Roanoke city, VA",05000US51770,0.114,0.265
2016,"Roanoke city, VA",05000US51770,0.116,0.257
2016,Salem city,05000US51775,0.089,0.234
2015,Salem city,05000US51775,0.104,0.252
2015,Staunton city,05000US51790,0.114,0.250
2016,Staunton city,05000US51790,0.106,0.257
2016,Suffolk city,05000US51800,0.110,0.250
2015,Suffolk city,05000US51800,0.111,0.258
2016,"Virginia Beach city, VA",05000US51810,0.083,0.201
2015,"Virginia Beach city, VA",05000US51810,0.088,0.207
2016,Waynesboro city,05000US51820,0.105,0.225
2015,Waynesboro city,05000US51820,0.108,0.240
2016,Williamsburg city,05000US51830,0.074,0.239
2015,Williamsburg city,05000US51830,0.095,0.235
2015,Winchester city,05000US51840,0.101,0.258
2016,Winchester city,05000US51840,0.099,0.244
2015,Adams County,05000US53001,0.103,0.253
2016,Adams County,05000US53001,0.112,0.246
2016,Asotin County,05000US53003,0.102,0.236
2015,Asotin County,05000US53003,0.124,0.212
2015,"Benton County, WA",05000US53005,0.096,0.184
2016,"Benton County, WA",05000US53005,0.090,0.181
2016,Chelan County,05000US53007,0.100,0.174
2015,Chelan County,05000US53007,0.091,0.171
2016,Clallam County,05000US53009,0.110,0.195
2015,Clallam County,05000US53009,0.118,0.204
2015,"Clark County, WA",05000US53011,0.094,0.189
2016,"Clark County, WA",05000US53011,0.088,0.185
2016,Columbia County,05000US53013,0.120,0.251
2015,Columbia County,05000US53013,0.116,0.240
2015,"Cowlitz County, WA",05000US53015,0.110,0.232
2016,"Cowlitz County, WA",05000US53015,0.102,0.220
2016,Douglas County,05000US53017,0.101,0.197
2015,Douglas County,05000US53017,0.094,0.192
2016,Ferry County,05000US53019,0.133,0.195
2015,Ferry County,05000US53019,0.092,0.200
2016,Franklin County,05000US53021,0.091,0.191
2015,Franklin County,05000US53021,0.087,0.200
2015,Garfield County,05000US53023,0.147,0.271
2016,Garfield County,05000US53023,0.113,0.297
2016,Grant County,05000US53025,0.100,0.288
2015,Grant County,05000US53025,0.083,0.273
2016,Grays Harbor County,05000US53027,0.106,0.276
2015,Grays Harbor County,05000US53027,0.128,0.252
2015,Island County,05000US53029,0.102,0.173
2016,Island County,05000US53029,0.093,0.180
2015,Jefferson County,05000US53031,0.098,0.154
2016,Jefferson County,05000US53031,0.117,0.150
2016,"King County, WA",05000US53033,0.071,0.147
2015,"King County, WA",05000US53033,0.068,0.147
2015,"Kitsap County, WA",05000US53035,0.081,0.184
2016,"Kitsap County, WA",05000US53035,0.087,0.191
2016,Kittitas County,05000US53037,0.081,0.164
2015,Kittitas County,05000US53037,0.068,0.173
2015,Klickitat County,05000US53039,0.103,0.216
2016,Klickitat County,05000US53039,0.109,0.219
2016,Lewis County,05000US53041,0.104,0.224
2015,Lewis County,05000US53041,0.100,0.228
2016,Lincoln County,05000US53043,0.108,0.273
2015,Lincoln County,05000US53043,0.104,0.235
2016,Mason County,05000US53045,0.105,0.239
2015,Mason County,05000US53045,0.101,0.237
2015,Okanogan County,05000US53047,0.101,0.260
2016,Okanogan County,05000US53047,0.125,0.260
2015,Pacific County,05000US53049,0.130,0.256
2016,Pacific County,05000US53049,0.125,0.273
2015,Pend Oreille County,05000US53051,0.099,0.210
2016,Pend Oreille County,05000US53051,0.123,0.211
2016,"Pierce County, WA",05000US53053,0.084,0.204
2015,"Pierce County, WA",05000US53053,0.096,0.202
2015,San Juan County,05000US53055,0.070,0.130
2016,San Juan County,05000US53055,0.112,0.143
2016,"Skagit County, WA",05000US53057,0.099,0.190
2015,"Skagit County, WA",05000US53057,0.083,0.178
2015,Skamania County,05000US53059,0.083,0.200
2016,Skamania County,05000US53059,0.098,0.226
2015,"Snohomish County, WA",05000US53061,0.086,0.181
2016,"Snohomish County, WA",05000US53061,0.083,0.192
2015,"Spokane County, WA",05000US53063,0.090,0.194
2016,"Spokane County, WA",05000US53063,0.089,0.189
2015,Stevens County,05000US53065,0.095,0.227
2016,Stevens County,05000US53065,0.114,0.228
2016,"Thurston County, WA",05000US53067,0.081,0.172
2015,"Thurston County, WA",05000US53067,0.098,0.177
2016,Wahkiakum County,05000US53069,0.131,0.240
2015,Wahkiakum County,05000US53069,0.122,0.234
2015,Walla Walla County,05000US53071,0.095,0.175
2016,Walla Walla County,05000US53071,0.095,0.196
2015,"Whatcom County, WA",05000US53073,0.082,0.162
2016,"Whatcom County, WA",05000US53073,0.083,0.163
2016,Whitman County,05000US53075,0.064,0.160
2015,Whitman County,05000US53075,0.072,0.172
2015,"Yakima County, WA",05000US53077,0.095,0.228
2016,"Yakima County, WA",05000US53077,0.113,0.243
2016,Barbour County,05000US54001,0.128,0.360
2015,Barbour County,05000US54001,0.122,0.360
2015,"Berkeley County, WV",05000US54003,0.116,0.277
2016,"Berkeley County, WV",05000US54003,0.106,0.277
2016,Boone County,05000US54005,0.125,0.354
2015,Boone County,05000US54005,0.132,0.365
2015,Braxton County,05000US54007,0.152,0.337
2016,Braxton County,05000US54007,0.135,0.339
2015,Brooke County,05000US54009,0.147,0.351
2016,Brooke County,05000US54009,0.125,0.327
2015,Cabell County,05000US54011,0.134,0.313
2016,Cabell County,05000US54011,0.118,0.324
2016,Calhoun County,05000US54013,0.141,0.349
2015,Calhoun County,05000US54013,0.147,0.363
2015,Clay County,05000US54015,0.139,0.393
2016,Clay County,05000US54015,0.140,0.398
2015,Doddridge County,05000US54017,0.120,0.333
2016,Doddridge County,05000US54017,0.119,0.349
2016,Fayette County,05000US54019,0.137,0.362
2015,Fayette County,05000US54019,0.132,0.376
2016,Gilmer County,05000US54021,0.120,0.300
2015,Gilmer County,05000US54021,0.111,0.324
2015,Grant County,05000US54023,0.187,0.331
2016,Grant County,05000US54023,0.130,0.384
2015,Greenbrier County,05000US54025,0.127,0.351
2016,Greenbrier County,05000US54025,0.133,0.335
2016,Hampshire County,05000US54027,0.133,0.314
2015,Hampshire County,05000US54027,0.120,0.324
2015,Hancock County,05000US54029,0.135,0.344
2016,Hancock County,05000US54029,0.129,0.339
2016,Hardy County,05000US54031,0.135,0.371
2015,Hardy County,05000US54031,0.122,0.324
2016,Harrison County,05000US54033,0.122,0.323
2015,Harrison County,05000US54033,0.121,0.336
2016,Jackson County,05000US54035,0.123,0.307
2015,Jackson County,05000US54035,0.127,0.295
2016,Jefferson County,05000US54037,0.107,0.282
2015,Jefferson County,05000US54037,0.116,0.284
2015,"Kanawha County, WV",05000US54039,0.132,0.297
2016,"Kanawha County, WV",05000US54039,0.130,0.301
2015,Lewis County,05000US54041,0.118,0.346
2016,Lewis County,05000US54041,0.130,0.324
2015,Lincoln County,05000US54043,0.148,0.392
2016,Lincoln County,05000US54043,0.132,0.403
2016,Logan County,05000US54045,0.135,0.369
2015,Logan County,05000US54045,0.151,0.407
2015,McDowell County,05000US54047,0.166,0.400
2016,McDowell County,05000US54047,0.159,0.383
2015,Marion County,05000US54049,0.124,0.314
2016,Marion County,05000US54049,0.110,0.300
2016,Marshall County,05000US54051,0.124,0.275
2015,Marshall County,05000US54051,0.113,0.281
2016,Mason County,05000US54053,0.128,0.378
2015,Mason County,05000US54053,0.119,0.397
2015,Mercer County,05000US54055,0.156,0.345
2016,Mercer County,05000US54055,0.137,0.337
2015,Mineral County,05000US54057,0.127,0.283
2016,Mineral County,05000US54057,0.130,0.261
2015,Mingo County,05000US54059,0.133,0.410
2016,Mingo County,05000US54059,0.129,0.407
2016,"Monongalia County, WV",05000US54061,0.085,0.259
2015,"Monongalia County, WV",05000US54061,0.096,0.242
2015,Monroe County,05000US54063,0.139,0.312
2016,Monroe County,05000US54063,0.133,0.340
2016,Morgan County,05000US54065,0.130,0.310
2015,Morgan County,05000US54065,0.132,0.322
2015,Nicholas County,05000US54067,0.127,0.382
2016,Nicholas County,05000US54067,0.127,0.390
2015,Ohio County,05000US54069,0.114,0.251
2016,Ohio County,05000US54069,0.119,0.218
2016,Pendleton County,05000US54071,0.141,0.303
2015,Pendleton County,05000US54071,0.148,0.337
2016,Pleasants County,05000US54073,0.118,0.315
2015,Pleasants County,05000US54073,0.136,0.339
2015,Pocahontas County,05000US54075,0.129,0.277
2016,Pocahontas County,05000US54075,0.139,0.281
2016,Preston County,05000US54077,0.115,0.349
2015,Preston County,05000US54077,0.103,0.346
2015,Putnam County,05000US54079,0.118,0.303
2016,Putnam County,05000US54079,0.106,0.285
2016,Raleigh County,05000US54081,0.129,0.335
2015,Raleigh County,05000US54081,0.131,0.350
2015,Randolph County,05000US54083,0.125,0.295
2016,Randolph County,05000US54083,0.124,0.296
2016,Ritchie County,05000US54085,0.134,0.338
2015,Ritchie County,05000US54085,0.139,0.330
2015,Roane County,05000US54087,0.148,0.339
2016,Roane County,05000US54087,0.139,0.349
2015,Summers County,05000US54089,0.138,0.349
2016,Summers County,05000US54089,0.139,0.357
2015,Taylor County,05000US54091,0.118,0.389
2016,Taylor County,05000US54091,0.120,0.363
2015,Tucker County,05000US54093,0.130,0.367
2016,Tucker County,05000US54093,0.129,0.366
2016,Tyler County,05000US54095,0.126,0.373
2015,Tyler County,05000US54095,0.134,0.357
2016,Upshur County,05000US54097,0.119,0.293
2015,Upshur County,05000US54097,0.120,0.312
2016,Wayne County,05000US54099,0.133,0.369
2015,Wayne County,05000US54099,0.144,0.368
2015,Webster County,05000US54101,0.148,0.369
2016,Webster County,05000US54101,0.150,0.356
2016,Wetzel County,05000US54103,0.132,0.348
2015,Wetzel County,05000US54103,0.140,0.361
2016,Wirt County,05000US54105,0.124,0.337
2015,Wirt County,05000US54105,0.148,0.336
2016,Wood County,05000US54107,0.125,0.318
2015,Wood County,05000US54107,0.145,0.331
2015,Wyoming County,05000US54109,0.146,0.399
2016,Wyoming County,05000US54109,0.132,0.375
2015,Adams County,05000US55001,0.105,0.232
2016,Adams County,05000US55001,0.121,0.250
2016,Ashland County,05000US55003,0.114,0.228
2015,Ashland County,05000US55003,0.095,0.206
2015,Barron County,05000US55005,0.086,0.244
2016,Barron County,05000US55005,0.100,0.248
2015,Bayfield County,05000US55007,0.095,0.189
2016,Bayfield County,05000US55007,0.119,0.211
2016,"Brown County, WI",05000US55009,0.085,0.207
2015,"Brown County, WI",05000US55009,0.091,0.202
2016,Buffalo County,05000US55011,0.101,0.257
2015,Buffalo County,05000US55011,0.087,0.234
2016,Burnett County,05000US55013,0.126,0.258
2015,Burnett County,05000US55013,0.102,0.251
2015,Calumet County,05000US55015,0.079,0.194
2016,Calumet County,05000US55015,0.079,0.229
2016,Chippewa County,05000US55017,0.090,0.197
2015,Chippewa County,05000US55017,0.083,0.187
2016,Clark County,05000US55019,0.099,0.211
2015,Clark County,05000US55019,0.097,0.205
2015,Columbia County,05000US55021,0.095,0.244
2016,Columbia County,05000US55021,0.087,0.230
2015,Crawford County,05000US55023,0.091,0.214
2016,Crawford County,05000US55023,0.103,0.217
2015,"Dane County, WI",05000US55025,0.058,0.169
2016,"Dane County, WI",05000US55025,0.074,0.153
2016,Dodge County,05000US55027,0.089,0.231
2015,Dodge County,05000US55027,0.095,0.229
2015,Door County,05000US55029,0.090,0.216
2016,Door County,05000US55029,0.110,0.220
2016,Douglas County,05000US55031,0.094,0.253
2015,Douglas County,05000US55031,0.085,0.239
2015,Dunn County,05000US55033,0.075,0.204
2016,Dunn County,05000US55033,0.082,0.216
2016,"Eau Claire County, WI",05000US55035,0.081,0.213
2015,"Eau Claire County, WI",05000US55035,0.072,0.217
2015,Florence County,05000US55037,0.100,0.238
2016,Florence County,05000US55037,0.115,0.254
2015,"Fond du Lac County, WI",05000US55039,0.083,0.231
2016,"Fond du Lac County, WI",05000US55039,0.088,0.238
2016,Forest County,05000US55041,0.120,0.247
2015,Forest County,05000US55041,0.119,0.242
2015,Grant County,05000US55043,0.090,0.194
2016,Grant County,05000US55043,0.085,0.233
2015,Green County,05000US55045,0.083,0.211
2016,Green County,05000US55045,0.088,0.237
2015,Green Lake County,05000US55047,0.090,0.211
2016,Green Lake County,05000US55047,0.109,0.226
2016,Iowa County,05000US55049,0.090,0.215
2015,Iowa County,05000US55049,0.090,0.221
2016,Iron County,05000US55051,0.119,0.209
2015,Iron County,05000US55051,0.127,0.196
2016,Jackson County,05000US55053,0.104,0.225
2015,Jackson County,05000US55053,0.090,0.201
2015,Jefferson County,05000US55055,0.078,0.167
2016,Jefferson County,05000US55055,0.085,0.168
2015,Juneau County,05000US55057,0.106,0.275
2016,Juneau County,05000US55057,0.107,0.294
2016,"Kenosha County, WI",05000US55059,0.092,0.226
2015,"Kenosha County, WI",05000US55059,0.076,0.218
2016,Kewaunee County,05000US55061,0.094,0.296
2015,Kewaunee County,05000US55061,0.086,0.280
2016,"La Crosse County, WI",05000US55063,0.081,0.211
2015,"La Crosse County, WI",05000US55063,0.072,0.188
2015,Lafayette County,05000US55065,0.086,0.182
2016,Lafayette County,05000US55065,0.092,0.180
2015,Langlade County,05000US55067,0.092,0.216
2016,Langlade County,05000US55067,0.110,0.230
2016,Lincoln County,05000US55069,0.099,0.234
2015,Lincoln County,05000US55069,0.089,0.228
2015,Manitowoc County,05000US55071,0.096,0.216
2016,Manitowoc County,05000US55071,0.094,0.219
2015,"Marathon County, WI",05000US55073,0.091,0.226
2016,"Marathon County, WI",05000US55073,0.087,0.247
2015,Marinette County,05000US55075,0.108,0.249
2016,Marinette County,05000US55075,0.107,0.244
2016,Marquette County,05000US55077,0.110,0.250
2015,Marquette County,05000US55077,0.095,0.236
2016,Menominee County,05000US55078,0.175,0.305
2015,Menominee County,05000US55078,0.132,0.310
2015,"Milwaukee County, WI",05000US55079,0.101,0.235
2016,"Milwaukee County, WI",05000US55079,0.108,0.225
2016,Monroe County,05000US55081,0.096,0.267
2015,Monroe County,05000US55081,0.082,0.267
2015,Oconto County,05000US55083,0.088,0.253
2016,Oconto County,05000US55083,0.097,0.252
2015,Oneida County,05000US55085,0.094,0.216
2016,Oneida County,05000US55085,0.105,0.237
2015,"Outagamie County, WI",05000US55087,0.081,0.190
2016,"Outagamie County, WI",05000US55087,0.082,0.203
2015,Ozaukee County,05000US55089,0.090,0.181
2016,Ozaukee County,05000US55089,0.085,0.206
2015,Pepin County,05000US55091,0.094,0.233
2016,Pepin County,05000US55091,0.106,0.261
2015,Pierce County,05000US55093,0.075,0.216
2016,Pierce County,05000US55093,0.076,0.230
2015,Polk County,05000US55095,0.100,0.172
2016,Polk County,05000US55095,0.100,0.212
2016,Portage County,05000US55097,0.081,0.203
2015,Portage County,05000US55097,0.072,0.196
2015,Price County,05000US55099,0.114,0.195
2016,Price County,05000US55099,0.114,0.187
2016,"Racine County, WI",05000US55101,0.098,0.233
2015,"Racine County, WI",05000US55101,0.091,0.225
2016,Richland County,05000US55103,0.103,0.190
2015,Richland County,05000US55103,0.102,0.200
2016,"Rock County, WI",05000US55105,0.097,0.238
2015,"Rock County, WI",05000US55105,0.090,0.215
2015,Rusk County,05000US55107,0.086,0.259
2016,Rusk County,05000US55107,0.117,0.284
2015,St. Croix County,05000US55109,0.084,0.193
2016,St. Croix County,05000US55109,0.075,0.225
2015,Sauk County,05000US55111,0.102,0.252
2016,Sauk County,05000US55111,0.093,0.270
2015,Sawyer County,05000US55113,0.096,0.236
2016,Sawyer County,05000US55113,0.130,0.266
2016,Shawano County,05000US55115,0.105,0.237
2015,Shawano County,05000US55115,0.099,0.246
2015,"Sheboygan County, WI",05000US55117,0.096,0.223
2016,"Sheboygan County, WI",05000US55117,0.091,0.240
2015,Taylor County,05000US55119,0.076,0.247
2016,Taylor County,05000US55119,0.102,0.268
2015,Trempealeau County,05000US55121,0.088,0.241
2016,Trempealeau County,05000US55121,0.093,0.242
2016,Vernon County,05000US55123,0.104,0.266
2015,Vernon County,05000US55123,0.087,0.244
2016,Vilas County,05000US55125,0.130,0.196
2015,Vilas County,05000US55125,0.108,0.219
2015,"Walworth County, WI",05000US55127,0.072,0.212
2016,"Walworth County, WI",05000US55127,0.086,0.257
2016,Washburn County,05000US55129,0.115,0.250
2015,Washburn County,05000US55129,0.104,0.253
2015,"Washington County, WI",05000US55131,0.090,0.213
2016,"Washington County, WI",05000US55131,0.082,0.204
2016,"Waukesha County, WI",05000US55133,0.084,0.169
2015,"Waukesha County, WI",05000US55133,0.070,0.167
2016,Waupaca County,05000US55135,0.096,0.249
2015,Waupaca County,05000US55135,0.097,0.233
2015,Waushara County,05000US55137,0.094,0.241
2016,Waushara County,05000US55137,0.110,0.273
2016,"Winnebago County, WI",05000US55139,0.086,0.234
2015,"Winnebago County, WI",05000US55139,0.083,0.218
2016,Wood County,05000US55141,0.096,0.230
2015,Wood County,05000US55141,0.095,0.211
2015,Albany County,05000US56001,0.054,0.167
2016,Albany County,05000US56001,0.068,0.169
2016,Big Horn County,05000US56003,0.096,0.230
2015,Big Horn County,05000US56003,0.097,0.234
2015,Campbell County,05000US56005,0.074,0.252
2016,Campbell County,05000US56005,0.064,0.254
2015,Carbon County,05000US56007,0.084,0.316
2016,Carbon County,05000US56007,0.086,0.284
2016,Converse County,05000US56009,0.080,0.282
2015,Converse County,05000US56009,0.088,0.264
2015,Crook County,05000US56011,0.085,0.272
2016,Crook County,05000US56011,0.082,0.293
2015,Fremont County,05000US56013,0.095,0.241
2016,Fremont County,05000US56013,0.098,0.251
